course_id,course_name,resource_type
CI7179,TO CHUC VA KE HOACH HOA,GENERAL
CI7181,UNG DUNG TINH TOAN MEM T,COMPUTER_LAB
CI7183,DINH GIA XAY DUNG,GENERAL
CI7185,TO CHUC LAO DONG VA NANG,GENERAL
CI7187,CAC CHU DE VA PHUONG PHA,GENERAL
CI7189,PHAN TICH DINH LUONG TRO,GENERAL
CI7191,HE THONG VAN BAN PHAP LU,GENERAL
CI7193,QUA?N LY? RU?I RO TRONG,GENERAL
CI7195,QUAN LY KINH DOANH DOANH,GENERAL
CI7197,QUAN LY THIET BI XAY DUN,GENERAL
CI7199,MO HINH VA PHUONG PHAP D,GENERAL
CI7201,QUAN LY RUI RO TRONG XAY,COMPUTER_LAB
CI7203,HE THONG GIAO THONG CONG,GENERAL
CI7205,PHUONG PHAP PHAN TU HUU,COMPUTER_LAB
CI7207,CONG TRINH TREN DAT YEU,GENERAL
CI7209,DIA CHAT CONG TRINH,GENERAL
CI7211,NEN MONG,GENERAL
CI7213,CO HOC DAT,OTHER_SPECIAL
CI7215,UNG XU CUA DAT DA TRONG,GENERAL
CI7217,QUAN LY KINH DOANH XAY D,GENERAL
CI7219,TO CHUC LAO DONG VA NANG,GENERAL
CI7221,BIM VA TIN HOC UNG DUNG,COMPUTER_LAB
CI7223,LY THUYET DO TIN CAY VA,GENERAL
CI7225,PHAN TICH KET CAU CONG T,GENERAL
CI7227,VAT LIEU VA CONG NGHE XA,GENERAL
CI7229,"KIEM DINH, KHAI THAC CON",GENERAL
CI7231,DANH GIA CHAT LUONG VA K,GENERAL
CI7233,DUONG O TO TREN NEN DAT,GENERAL
CI7235,LOGISTICS,GENERAL
CI7237,PHAN TICH KHONG GIAN,COMPUTER_LAB
CI7239,LAP TRINH GIS,COMPUTER_LAB
CI7241,THONG KE KHONG GIAN,COMPUTER_LAB
CI7243,CO SO DU LIEU KHONG GIAN,COMPUTER_LAB
CI7245,TIN HOC TRONG TRAC DIA,GENERAL
CI7247,HE THONG DINH VI TOAN CA,OTHER_SPECIAL
CI7249,LUOI TRAC DIA,OTHER_SPECIAL
CI7251,BAN DO CHUYEN DE,COMPUTER_LAB
CI7253,MO HINH TOAN SO HE THONG,GENERAL
CI7255,DONG LUC HOC HINH THAI V,GENERAL
CI7257,BAN DO TRONG MOI TRUONG,GENERAL
CI7259,TRAC DIA CONG TRINH NANG,OTHER_SPECIAL
CI7261,VIEN THAM TRONG MOI TRUO,GENERAL
CI7263,VIEN THAM SIEU CAO TAN,COMPUTER_LAB
CI7265,CONG NGHE CHE TAO VAT LI,GENERAL
CI7267,TINH TOAN HIEU CHINH DU,COMPUTER_LAB
CI7269,UNG DUNG GIS TRONG KINH,COMPUTER_LAB
CI7271,DO CAO TU VE TINH VA UNG,GENERAL
CI7273,TRAC LUONG ANH NANG CAO,COMPUTER_LAB
CI7275,DO DAC XA BO,OTHER_SPECIAL
CI7277,DINH VI TRONG NHA,OTHER_SPECIAL
CI7279,QUAN LY VUNG VEN BIEN,GENERAL
CI7281,TAC DONG CUA GIO LEN CON,GENERAL
CI7283,PHUONG PHAP PHAN TICH CA,GENERAL
CI7285,AN MON VA CHONG AN MON B,GENERAL
CI7287,CONG NGHE CHE TAO BE TON,GENERAL
CI7289,VAT LIEU CACH NHIET VA H,GENERAL
CI7291,CONG TRINH BIEN - VEN BI,GENERAL
CI7293,CAC CONG NGHE TIEN TIEN,GENERAL
CI7295,PHUONG PHAP SO CONG TRIN,GENERAL
CI7297,UNG DUNG GIS TRONG DANH,GENERAL
CI7299,LAP BAN DO VOI UAV,COMPUTER_LAB
CI7301,CAU TRUC DU LIEU KHONG G,COMPUTER_LAB
CI7303,VIEN THAM NANG CAO,COMPUTER_LAB
CI7305,KY THUAT XU LY TUAN TU V,COMPUTER_LAB
CI7307,BE TONG CONG TRINH BIEN,GENERAL
CI7309,KY THUAT QUAN TRAC BIEN,COMPUTER_LAB
CI7311,KY THUAT XU LY NUOC CAP,GENERAL
CI7313,BIEN DOI KHI HAU VA CAC,GENERAL
CO0001,CO SO TIN HOC,GENERAL
CO1003,Nhập môn về Lập trình,COMPUTER_LAB
CO1004,NHAP MON VE LAP TRINH(TH,COMPUTER_LAB
CO1005,Nhập môn Điện toán,COMPUTER_LAB
CO1006,NHAP MON DIEN TOAN (TH),COMPUTER_LAB
CO1007,Cấu trúc Rời rạc cho Kho,GENERAL
CO1007.PT,Cấu trúc Rời rạc cho Kho,GENERAL
CO1009,HE THONG SO,GENERAL
CO1010,HE THONG SO (TN),ELECTRICAL_LAB
CO1011,KY THUAT LAP TRINH,GENERAL
CO1012,KY THUAT LAP TRINH (BT),COMPUTER_LAB
CO1013,KY THUAT LAP TRINH,GENERAL
CO1014,KY THUAT LAP TRINH (TN),COMPUTER_LAB
CO1021,HETHONG DIDONG &CAM BIEN,GENERAL
CO1022,H/TH DIDONG &CAM BIEN(BT,ELECTRICAL_LAB
CO1023,Hệ thống số,GENERAL
CO1024,HE THONG SO (TN),ELECTRICAL_LAB
CO1025,Thiết kế Luận lý Với HDL,GENERAL
CO1026,THIET KE L/LY VOI HDL(TN,ELECTRICAL_LAB
CO1027,Kỹ thuật Lập trình,GENERAL
CO1028,KY THUAT LAP TRINH (TN),COMPUTER_LAB
CO1033,NHAP MON HE THONG SO,GENERAL
CO2001,KYNANG CHNGHIEP CHO KYSU,GENERAL
CO2003,Cấu trúc Dữ liệu và Giải,GENERAL
CO2003.PT,Cấu trúc Dữ liệu và Giải,GENERAL
CO2004,CTRUC DULIEU &G/THUAT(TH,COMPUTER_LAB
CO2004.PT,CTRUC DULIEU &G/THUAT(TH,COMPUTER_LAB
CO2005,LAP TRINH HUONG DOITUONG,GENERAL
CO2006,L/TRINH HUONG D/TUONG(TH,COMPUTER_LAB
CO2007,Kiến trúc Máy tính,GENERAL
CO2007.PT,Kiến trúc Máy tính,GENERAL
CO2008,KIEN TRUC MAY TINH (TH,COMPUTER_LAB
CO2008.PT,KIEN TRUC MAY TINH (TH,COMPUTER_LAB
CO2009,THKE LLY VOI VERILOG,ELECTRICAL_LAB
CO2010,T/K LL VOI VERILOG (TH),ELECTRICAL_LAB
CO2011,Mô hình hóa Toán học,GENERAL
CO2011.PT,Mô hình hóa Toán học,GENERAL
CO2013,Hệ cơ sở Dữ liệu,COMPUTER_LAB
CO2013.PT,Hệ cơ sở Dữ liệu,COMPUTER_LAB
CO2014,HE CO SO DU LIEU (TN),COMPUTER_LAB
CO2014.PT,HE CO SO DU LIEU (TN),COMPUTER_LAB
CO2015,LINH KIEN & MACH DIEN TU,ELECTRICAL_LAB
CO2016,LINH KIEN & MACH DT (TN),ELECTRICAL_LAB
CO2017,Hệ điều hành,COMPUTER_LAB
CO2017.PT,Hệ điều hành,COMPUTER_LAB
CO2018,HE DIEU HANH (TN),COMPUTER_LAB
CO2018.PT,HE DIEU HANH (TN),COMPUTER_LAB
CO2019,THUCTAP PHANCUNG MAYTINH,COMPUTER_LAB
CO2025,TIN HOC QUAN LY,COMPUTER_LAB
CO2026,TIN HOC QUAN LY (TN),COMPUTER_LAB
CO2027,THIET KE WEB,COMPUTER_LAB
CO2028,THIET KE WEB (TN),COMPUTER_LAB
CO2029,XU LY TIN HIEU SO,ELECTRICAL_LAB
CO2030,XU LY TIN HIEU SO (TN),ELECTRICAL_LAB
CO2031,KY THUAT TRUYEN SO LIEU,ELECTRICAL_LAB
CO2032,KT TRUYEN SO LIEU (TN),ELECTRICAL_LAB
CO2033,THIET KE LLY VOI VERILOG,ELECTRICAL_LAB
CO2034,T/KE LLY VOI VERILOG(TN),ELECTRICAL_LAB
CO2035,Xử lý Tín hiệu số,GENERAL
CO2035.PT,Xử lý Tín hiệu số,GENERAL
CO2036,XU LY TIN HIEU SO (TN),ELECTRICAL_LAB
CO2036.PT,XU LY TIN HIEU SO (TN),ELECTRICAL_LAB
CO2037,Mạch Điện - Điện tử,GENERAL
CO2038,MACH DIEN - DIEN TU (TN),ELECTRICAL_LAB
CO2039,Lập trình Nâng cao,COMPUTER_LAB
CO2040,LAP TRINH NANG CAO(BT),COMPUTER_LAB
CO2103,Mạch điện - điện tử,GENERAL
CO2103.PT,Mạch điện - điện tử,GENERAL
CO2104,MACH DIEN - DIEN TU (TN),ELECTRICAL_LAB
CO2104.PT,MACH DIEN - DIEN TU (TN),ELECTRICAL_LAB
CO2105,HOC MAY VA PHAN TICH DU,GENERAL
CO3001,Công nghệ Phần mềm,GENERAL
CO3001.PT,Công nghệ Phần mềm,GENERAL
CO3002,CONG NGHE PHAN MEM(BT),COMPUTER_LAB
CO3003,MANG MAY TINH,GENERAL
CO3004,MANG MAY TINH (TN),COMPUTER_LAB
CO3005,Nguyên lý Ngôn ngữ Lập t,GENERAL
CO3007,Đánh giá Hiệu năng Hệ th,GENERAL
CO3007.PT,Đánh giá Hiệu năng Hệ th,GENERAL
CO3009,Vi xử lý - Vi điều khiển,GENERAL
CO3009.PT,Vi xử lý - Vi điều khiển,GENERAL
CO3010,VI XU LY - VI DK (TN),ELECTRICAL_LAB
CO3010.PT,VI XU LY - VI DK (TN),ELECTRICAL_LAB
CO3011,Quản lý Dự án Phần mềm,GENERAL
CO3011.PT,Quản lý Dự án Phần mềm,GENERAL
CO3012,Q/LY DU AN PHAN MEM (TN),COMPUTER_LAB
CO3013,X/DUNG CHUONG TRINH DICH,GENERAL
CO3013.PT,X/DUNG CHUONG TRINH DICH,GENERAL
CO3015,Kiểm tra Phần mềm,GENERAL
CO3015.PT,Kiểm tra Phần mềm,GENERAL
CO3017,Kiến trúc Phần mềm,GENERAL
CO3017.PT,Kiến trúc Phần mềm,GENERAL
CO3018,KIEN TRUC PHAN MEM (TN),COMPUTER_LAB
CO3021,Hệ Quản trị Cơ sở Dữ Liệ,GENERAL
CO3021.PT,Hệ Quản trị Cơ sở Dữ Liệ,GENERAL
CO3023,C/SO DULIEU PHANTAN &HDT,GENERAL
CO3023.PT,C/SO DULIEU PHANTAN &HDT,GENERAL
CO3025,PHAN TICH VA THIET KE HT,GENERAL
CO3027,Thương mại Điện tử,GENERAL
CO3027.PT,Thương mại Điện tử,GENERAL
CO3028,THUONG MAI DIEN TU (TN),COMPUTER_LAB
CO3029,Khai phá Dữ liệu,GENERAL
CO3029.PT,Khai phá Dữ liệu,GENERAL
CO3031,PHAN TICH VA THIET KE GT,GENERAL
CO3031.PT,PHAN TICH VA THIET KE GT,GENERAL
CO3033,Bảo mật Hệ thống Thông t,GENERAL
CO3033.PT,Bảo mật Hệ thống Thông t,GENERAL
CO3034,BAOMAT HE THONG T/TIN(TN,COMPUTER_LAB
CO3034.PT,BAOMAT HE THONG T/TIN(TN,COMPUTER_LAB
CO3035,Hệ thời gian thực,GENERAL
CO3035.PT,Hệ thời gian thực,GENERAL
CO3036,HE THOI GIAN THUC (BT),COMPUTER_LAB
CO3036.PT,HE THOI GIAN THUC (BT),COMPUTER_LAB
CO3037,Phát triển ?ng dụng Inte,GENERAL
CO3037.PT,Phát triển ?ng dụng Inte,GENERAL
CO3038,PT UD INTER.OF THINGS(TN,COMPUTER_LAB
CO3038.PT,PT UD INTER.OF THINGS(TN,COMPUTER_LAB
CO3039,U/DUNG HE THONG NHUNG NC,GENERAL
CO3040,U/D H/T NHUNG N/CAO (TH),COMPUTER_LAB
CO3041,Hệ thống Thông minh,GENERAL
CO3041.PT,Hệ thống Thông minh,GENERAL
CO3042,HE THONG THONG MINH,COMPUTER_LAB
CO3043,Phát triển ?ng dụng trên,GENERAL
CO3043.PT,Phát triển ?ng dụng trên,GENERAL
CO3044,PHAT TRIEN UD TREN TBDD,COMPUTER_LAB
CO3044.PT,PHAT TRIEN UD TREN TBDD,COMPUTER_LAB
CO3045,Lập trình Game,GENERAL
CO3045.PT,Lập trình Game,GENERAL
CO3047,MANG MAY TINH NANG CAO,GENERAL
CO3047.PT,MANG MAY TINH NANG CAO,GENERAL
CO3048,MANG MAY TINH NANGCAO(TN,COMPUTER_LAB
CO3048.PT,MANG MAY TINH NANGCAO(TN,COMPUTER_LAB
CO3049,Lập trình Web,GENERAL
CO3049.PT,Lập trình Web,GENERAL
CO3050,LAP TRINH WEB (TN),COMPUTER_LAB
CO3050.PT,LAP TRINH WEB (TN),COMPUTER_LAB
CO3051,Hệ thống thiết bị di độn,GENERAL
CO3051.PT,Hệ thống thiết bị di độn,GENERAL
CO3052,H/THONG THIETBI DD (TN),COMPUTER_LAB
CO3052.PT,H/THONG THIETBI DD (TN),COMPUTER_LAB
CO3053,Hệ thống nhúng,GENERAL
CO3053.PT,Hệ thống nhúng,GENERAL
CO3054,HE THONG NHUNG (TN),ELECTRICAL_LAB
CO3054.PT,HE THONG NHUNG (TN),ELECTRICAL_LAB
CO3057,Xử lý ?nh số và Thị giác,GENERAL
CO3057.PT,Xử lý ?nh số và Thị giác,GENERAL
CO3058,XL ANH SO &THIGIAC MT(TN,COMPUTER_LAB
CO3059,Đồ họa Máy tính,GENERAL
CO3059.PT,Đồ họa Máy tính,GENERAL
CO3060,DO HOA MAY TINH (TN),COMPUTER_LAB
CO3061.GV,Nhập môn Trí tuệ Nhân tạ,GENERAL
CO3061,Nhập môn Trí tuệ Nhân tạ,GENERAL
CO3061.PT,Nhập môn Trí tuệ Nhân tạ,GENERAL
CO3065,Công nghệ Phần mềm Nâng,GENERAL
CO3065.PT,Công nghệ Phần mềm Nâng,GENERAL
CO3066,C/NGHE P/MEM NANG CAO(TN,COMPUTER_LAB
CO3067,Tính toán Song song,GENERAL
CO3067.PT,Tính toán Song song,COMPUTER_LAB
CO3068,TINH TOAN SONG SONG (TN),COMPUTER_LAB
CO3068.PT,TINH TOAN SONG SONG (TN),COMPUTER_LAB
CO3069,Mật mã và An ninh mạng,COMPUTER_LAB
CO3069.PT,Mật mã và An ninh mạng,COMPUTER_LAB
CO3070,MAT MA &AN NINH MANG(TN),COMPUTER_LAB
CO3070.PT,MAT MA &AN NINH MANG(TN),COMPUTER_LAB
CO3071,Hệ phân bố,COMPUTER_LAB
CO3071.PT,Hệ phân bố,COMPUTER_LAB
CO3072,HE PHAN BO (TN),COMPUTER_LAB
CO3072.PT,HE PHAN BO (TN),COMPUTER_LAB
CO3077,LAP TRINH UNG DUNG CSDL,COMPUTER_LAB
CO3078,L/TRINH UNG DUNG CSDL(TN,COMPUTER_LAB
CO3079,QUAN TRI MANG,COMPUTER_LAB
CO3080,QUAN TRI MANG (TN),COMPUTER_LAB
CO3081,DO HOA UNG DUNG,COMPUTER_LAB
CO3082,DO HOA UNG DUNG (TN),COMPUTER_LAB
CO3083,MAT MA HOC VA MA HOA TT,COMPUTER_LAB
CO3083.PT,MAT MA HOC VA MA HOA TT,COMPUTER_LAB
CO3084,MAT MA HOC &MA HOA TT(TN,COMPUTER_LAB
CO3084.PT,MAT MA HOC &MA HOA TT(TN,COMPUTER_LAB
CO3085,Xử lý Ngôn ngữ Tự nhiên,GENERAL
CO3085.PT,Xử lý Ngôn ngữ Tự nhiên,GENERAL
CO3086,XU LY NN TU NHIEN (BT),GENERAL
CO3089,Những Chủ đề Nâng cao tr,GENERAL
CO3089.PT,Những Chủ đề Nâng cao tr,GENERAL
CO3093,Mạng máy tính,COMPUTER_LAB
CO3093.PT,Mạng máy tính,COMPUTER_LAB
CO3094,MANG MAY TINH (TN),COMPUTER_LAB
CO3094.PT,MANG MAY TINH (TN),COMPUTER_LAB
CO3097,Thiết kế Vi mạch,ELECTRICAL_LAB
CO3098,THIET KE VI MACH (TN),ELECTRICAL_LAB
CO3113,THIET KE LUANLY NANG CAO,ELECTRICAL_LAB
CO3114,THIET KE L/L NANG CAO(TN,ELECTRICAL_LAB
CO3115,Phân tích và Thiết kế Hệ,COMPUTER_LAB
CO3115.PT,Phân tích và Thiết kế Hệ,COMPUTER_LAB
CO3116,PHAN TICH VA THIET KE HT,COMPUTER_LAB
CO3116.PT,PHAN TICH VA THIET KE HT,COMPUTER_LAB
CO3117.GV,Học máy,COMPUTER_LAB
CO3117,Học máy,COMPUTER_LAB
CO3117.PT,Học máy,COMPUTER_LAB
CO3123,UD CNTT TRONG XULY SLMT,COMPUTER_LAB
CO3125,XU LY TIN HIEU SO,ELECTRICAL_LAB
CO3126,XU LY TIN HIEU SO (TN),ELECTRICAL_LAB
CO3129,Bảo mật Phần mềm,COMPUTER_LAB
CO3131,Công nghệ Phần mềm thế h,COMPUTER_LAB
CO3133,Học sâu và ?ng dụng,COMPUTER_LAB
CO3135,Lập trình cho Trí tuệ nh,COMPUTER_LAB
CO3137,Dữ liệu lớn,COMPUTER_LAB
CO3138,DU LIEU LON (BT),COMPUTER_LAB
CO3139,Chuyển đổi số,GENERAL
CO3141,Điện toán đám mây,GENERAL
CO3141.PT,Điện toán đám mây,GENERAL
CO3143,Giới thiệu hệ thống trên,COMPUTER_LAB
CO3143.PT,Giới thiệu hệ thống trên,COMPUTER_LAB
CO3144,GTHIEU HE THONG TREN CHI,COMPUTER_LAB
CO3144.PT,GTHIEU HE THONG TREN CHI,COMPUTER_LAB
CO3145,Thiết kế luận lý với HDL,COMPUTER_LAB
CO3145.PT,Thiết kế luận lý với HDL,COMPUTER_LAB
CO3146,THIET KE LUAN LY VOI HDL,COMPUTER_LAB
CO3146.PT,THIET KE LUAN LY VOI HDL,COMPUTER_LAB
CO3147,THIET KE VI MACH NANG CA,COMPUTER_LAB
CO3147.PT,THIET KE VI MACH NANG CA,COMPUTER_LAB
CO3148,THIET KE VI MACH NANG CA,COMPUTER_LAB
CO3148.PT,THIET KE VI MACH NANG CA,COMPUTER_LAB
CO3149,Tổng hợp luận lý vi mạch,COMPUTER_LAB
CO3149.PT,Tổng hợp luận lý vi mạch,COMPUTER_LAB
CO3150,TONG HOP LUAN LY VI MACH,COMPUTER_LAB
CO3150.PT,TONG HOP LUAN LY VI MACH,COMPUTER_LAB
CO3151,Quản trị mạng,COMPUTER_LAB
CO3153,Đánh giá an toàn mạng má,COMPUTER_LAB
CO3154,DANH GIA AN TOAN MANG MA,COMPUTER_LAB
CO4001,T/KE VI MACH VLSI VOI MT,COMPUTER_LAB
CO4002,TK VI MACH VLSIVOIMT(TN),COMPUTER_LAB
CO4003,THIET KE LUANLY NANG CAO,COMPUTER_LAB
CO4004,THIET KE LUANLY NC (TN),ELECTRICAL_LAB
CO4005,TONG HOP LUAN LY VI MACH,ELECTRICAL_LAB
CO4006,TONG HOP LUAN LY VM(TN),ELECTRICAL_LAB
CO4009,TOAN ROI RAC,GENERAL
CO4010,TOAN ROI RAC (TN),GENERAL
CO4011,KIEM TRA THU PHAM MEM,COMPUTER_LAB
CO4012,KIEM TRA THU PHAM MEM(TN,COMPUTER_LAB
CO4013,LAP TRINH MANG,COMPUTER_LAB
CO4014,LAP TRINH MANG (BT),COMPUTER_LAB
CO4015,CONG NGHE XML & U.DUNG,COMPUTER_LAB
CO4016,CONG NGHE XML &U.DUNG(TN,COMPUTER_LAB
CO4017,AN NINH MANG,COMPUTER_LAB
CO4018,AN NINH MANG (TN),COMPUTER_LAB
CO4019,CONG NGHE JAVA,COMPUTER_LAB
CO4020,CONG NGHE JAVA (TN),COMPUTER_LAB
CO4023,THIET KE VI MACH ASIC,ELECTRICAL_LAB
CO4024,THIET KE VMACH ASIC(TN),ELECTRICAL_LAB
CO4025,MANG XA HOI & THONG TIN,COMPUTER_LAB
CO4025.PT,MANG XA HOI & THONG TIN,COMPUTER_LAB
CO4027,HOC MAY,COMPUTER_LAB
CO4031,Kho dữ Liệu và Hệ hỗ trợ,COMPUTER_LAB
CO4031.PT,Kho dữ Liệu và Hệ hỗ trợ,COMPUTER_LAB
CO4032,KHO DL &HE HO TRO QD(BT),COMPUTER_LAB
CO4033,Phân tích Dữ liệu lớn và,COMPUTER_LAB
CO4033.PT,Phân tích Dữ liệu lớn và,COMPUTER_LAB
CO4035,Hệ hoạch Định tài Nguyên,GENERAL
CO4035.PT,Hệ hoạch Định tài Nguyên,GENERAL
CO4037,Hệ thống thông tin quản,GENERAL
CO4037.PT,Hệ thống thông tin quản,GENERAL
CO4039,Bảo mật sinh trắc,GENERAL
CO4039.PT,Bảo mật sinh trắc,GENERAL
CO5075,PHAT TRIEN UNG DUNG IOT,GENERAL
CO5077,BAO MAT PHAN MEM,GENERAL
CO5079,PHAT TRIEN PHAN MEM CHO,GENERAL
CO5081,KIEM THU PHAN MEM,GENERAL
CO5083,PHAN TICH MA DOC,GENERAL
CO5085,HOC SAU VA UNG DUNG TRON,GENERAL
CO5087,CACH TIEP CAN HIEN DAI T,GENERAL
CO5089,CACH TIEP CAN HIEN DAI T,GENERAL
CO5091,GIAO TIEP TRONG PHAT TRI,GENERAL
CO5093,AN NINH CHO CAC NEN TANG,GENERAL
CO5095,KIEN TRUC HE THONG HIEN,GENERAL
CO5097,CO SO TOAN CHO KHOA HOC,GENERAL
CO5099,UNG DUNG CONG NGHE THONG,GENERAL
CO5103,DO AN HE THONG THONG TIN,COMPUTER_LAB
CO5105,QUAN LY QUI TRINH NGHIEP,GENERAL
CO5111,HE THONG THONG TIN QUAN,GENERAL
CO5113,KHO DU LIEU VA HE HO TRO,GENERAL
CO5115,GIAI THUAT NANG CAO,GENERAL
CO5117,KHAI PHA DU LIEU,GENERAL
CO5119,HE THONG THONG MINH,COMPUTER_LAB
CO5121,LAP TRINH LOGIC VA RANG,COMPUTER_LAB
CO5123,TINH TOAN HE THONG KHA C,COMPUTER_LAB
CO5125,XU LY NGON NGU TU NHIEN,COMPUTER_LAB
CO5127,PHUONG PHAP THIET KE VI,COMPUTER_LAB
CO5129,PHAN TICH CHUONG TRINH,COMPUTER_LAB
CO5131,HE THOI GIAN THUC,COMPUTER_LAB
CO5133,TINH TOAN SONG SONG,COMPUTER_LAB
CO5135,DU LIEU LON,COMPUTER_LAB
CO5137,AN NINH MANG,COMPUTER_LAB
CO5139,KHOA HOC DU LIEU,COMPUTER_LAB
CO5141,HE KINH DOANH DIEN TU,COMPUTER_LAB
CO5143,BAO MAT THONG TIN CHO NH,COMPUTER_LAB
CO5145,NHUNG CHU DE MOI TRONG H,GENERAL
CO5147,KHOA HOC QUAN LY UNG DUN,GENERAL
CO5149,DIEU KHIEN VA GIAM SAT C,COMPUTER_LAB
CO5151,CONG NGHE PHAN MEM THE H,COMPUTER_LAB
CO5155,KHO DU LIEU VA HE HO TRO,COMPUTER_LAB
CO5157,BAO MAT CO SO DU LIEU,COMPUTER_LAB
CO5159,"CAC VAN DE VE LUAT PHAP,",GENERAL
CO5161,MAT MA HOC ?NG DUNG,COMPUTER_LAB
CO5165,QUAN LY DU LIEU DOANH NG,COMPUTER_LAB
CO5167,TRI TUE KINH DOANH,COMPUTER_LAB
CO5169,DICH VU HE THONG THONG T,COMPUTER_LAB
CO5171,HE THONG THONG TIN QUAN,COMPUTER_LAB
CO5173,KY THUAT DU LIEU,COMPUTER_LAB
CO5175,HOC MAY VA ?NG DUNG,COMPUTER_LAB
CO5177,NEN TANG LAP TRINH CHO P,COMPUTER_LAB
CO5179,NHUNG XU HUONG MOI TRONG,GENERAL
CO5181,THIET KE HE THONG NHUNG,COMPUTER_LAB
CO5183,THIET KE VA PHAN TICH TH,GENERAL
CO5185,KIEN TRUC PHAN MEM,COMPUTER_LAB
CO5187,PHAN TICH DU KIEN LON CU,COMPUTER_LAB
CO5317,MO HINH NGON NGU LON,COMPUTER_LAB
CO7001,KHAI PHA DU LIEU,COMPUTER_LAB
CO7003,HE THONG THONG TIN DIA L,COMPUTER_LAB
CO7005,CO SO TRI THUC,COMPUTER_LAB
CO7007,HE THONG THONG MINH,COMPUTER_LAB
CO7009,LAP TRINH LOGIC VA RANG,COMPUTER_LAB
CO7011,XU LY ANH SO VA VIDEO NA,COMPUTER_LAB
CO7013,THIET KE PHAN MEM HUONG,COMPUTER_LAB
CO7015,CAC GIAI THUAT TOI UU DU,GENERAL
CO7017,THONG KE DAI SO TINH TOA,COMPUTER_LAB
CO7019,TINH TOAN HE THONG KHA C,COMPUTER_LAB
CO7021,DO HOA MAY TINH NANG CAO,COMPUTER_LAB
CO7023,PHUONG PHAP THIET KE VI,COMPUTER_LAB
CO7025,PHAN TICH CHUONG TRINH,COMPUTER_LAB
CO7027,HE THONG NHUNG,COMPUTER_LAB
CO7029,KIEM TRA CHUONG TRINH,COMPUTER_LAB
CO7031,HE THOI GIAN THUC,COMPUTER_LAB
CO7033,HE PHAN BO,COMPUTER_LAB
CO7035,TINH TOAN SONG SONG,COMPUTER_LAB
CO7037,TRUC QUAN HOA THONG TIN,GENERAL
CO7039,TUONG TAC NGUOI MAY,GENERAL
CO7041,DU LIEU LON,GENERAL
CO7043,KIEN TRUC PHAN MEM,GENERAL
CO7045,MO HINH HOA PHAN MEM,COMPUTER_LAB
CO7047,THIET KE PHAN MEM THEO M,COMPUTER_LAB
CO7049,DIEN TOAN DAM MAY,GENERAL
CO7051,TONG QUAN VE TINH TOAN K,GENERAL
CO7053,KHAI PHA DU LIEU SIEU LO,COMPUTER_LAB
CO7055,NHUNG CHU DE NANG CAO VE,GENERAL
CO7057,NEN TANG TOAN HOC CHO TI,GENERAL
CO7059,DANH GIA HIEU SUAT HE TH,GENERAL
CO7061,MA HOA,GENERAL
CO7063,BAO MAT CO SO DU LIEU,GENERAL
CO7065,BAO MAT TREN THIET BI DI,GENERAL
CO7067,BAO MAT THONG TIN CHO NH,GENERAL
CO7069,TRUC QUAN HOA TRONG BAO,GENERAL
CO7071,BAO MAT SINH TRAC HOC,GENERAL
CO7073,BAO MAT TINH RIENG TU TR,GENERAL
CO7075,BAO MAT TREN DIEN TOAN D,GENERAL
CO7077,BANG CHUNG SO,GENERAL
CO7079,BAO MAT HE THONG THONG T,GENERAL
CO7081,HE CO SO DU LIEU NANG CA,GENERAL
CO7083,CONG NGHE PHAN MEM THE H,COMPUTER_LAB
CO7085,LAP TRINH NANG CAO,COMPUTER_LAB
CO7087,NHAN DANG MAU VA HOC MAY,COMPUTER_LAB
CO7089,MANG MAY TINH NANG CAO,COMPUTER_LAB
CO7091,KIEN TRUC MAY TINH NANG,COMPUTER_LAB
CO7093,GIAI THUAT NANG CAO,GENERAL
CO7095,NHUNG CHU DE NANG CAO VE,GENERAL
CO7097,DAC TA YEU CAU PHAN MEM,COMPUTER_LAB
CO7099,XU LY NGON NGU TU NHIEN,COMPUTER_LAB
CO7101,AN NINH MANG,COMPUTER_LAB
CO7103,"CAC VAN DE VE LUAT PHAP,",GENERAL
CO7105,MAT MA HOC ?NG DUNG,COMPUTER_LAB
CO7107,KY THUAT DU LIEU,COMPUTER_LAB
CO7109,HOC MAY VA ?NG DUNG,COMPUTER_LAB
CO7111,NEN TANG LAP TRINH CHO P,COMPUTER_LAB
CO7113,NHUNG XU HUONG MOI TRONG,GENERAL
CO7115,THIET KE HE THONG NHUNG,ELECTRICAL_LAB
CO7117,THIET KE VA PHAN TICH TH,GENERAL
CO7119,PHAN TICH DU KIEN LON CU,COMPUTER_LAB
CO7121,PHAT TRIEN UNG DUNG IOT,COMPUTER_LAB
CO7123,BAO MAT PHAN MEM,COMPUTER_LAB
CO7125,PHAT TRIEN PHAN MEM CHO,COMPUTER_LAB
CO7127,KIEM THU PHAN MEM,COMPUTER_LAB
CO7129,PHAN TICH MA DOC,COMPUTER_LAB
CO7131,HOC SAU VA UNG DUNG TRON,COMPUTER_LAB
CO7133,CACH TIEP CAN HIEN DAI T,GENERAL
CO7135,CACH TIEP CAN HIEN DAI T,GENERAL
CO7137,AN NINH CHO CAC NEN TANG,GENERAL
CO7139,KIEN TRUC HE THONG HIEN,GENERAL
CO7141,CO SO TOAN CHO KHOA HOC,GENERAL
EE0009,KY THUAT SO,GENERAL
EE0021,CO SO DIEN TU CONG SUAT,GENERAL
EE0033,GIAI TICH MACH,GENERAL
